Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
AACG,ATA Creativity Global,Consumer Defensive,Education & Training Services,China,USD,NGM,https://ir.atai.net.cn/,1.0,31473900,63820476,N/A,-1.010101,N/A,0.47528514,0.12551741,2.104,7.962,0.131,N/A,-0.11724,0.51831,-0.26191,-0.16271,N/A,N/A,N/A,N/A,1535328000,N/A,N/A,39391128,0.625,39645840,N/A,59.868,0.162,0.109,0.782,1.65,0.5,52006,35246,N/A,0.09782612,0.07195,0.16389,2.26,N/A,N/A,N/A,N/A,N/A,-0.06877,-0.48075,-2.171,-0.18,-0.99,250753248
AADI,"Aadi Bioscience, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://aadibio.com,2.3017,56730924,-5476946,N/A,-1.8413601,N/A,0.8226233,2.2629008,2.798,0.929,0.21,N/A,-2.52872,-1.0986,-1.49404,-2.4605901,N/A,N/A,N/A,N/A,N/A,-35620500,-54141000,62619000,2.541,946000,N/A,1.374,4.889,4.374,0.369,5.7,1.21,161446,41860,N/A,-0.5169492,0.09961,0.49060002,3.24,2.0,1.75,1.875,N/A,2,-0.35269,-0.65953004,0.086,-2.28,-1.01,25070000
AAL,American Airlines Group Inc.,Industrials,Airlines,United States,USD,NMS,https://www.aa.com,14.355,9433115648,39554260992,34.17857,7.00425,N/A,N/A,0.17594829,-7.387,81.697,0.012,N/A,0.094510004,0.24033001,0.049099997,0.00513,N/A,N/A,N/A,1.27,1580774400,445375008,2233999872,8949999616,13.62,39173001216,N/A,N/A,0.566,0.422,1.399,16.15,9.07,33096915,11903685,N/A,0.1535337,0.012510001,0.57028997,1.94,20.0,10.0,14.17,2.59091,19,0.02753,N/A,7.806,0.42,2.02,53612998656
AAME,Atlantic American Corporation,Financial Services,Insurance - Life,United States,USD,NGM,https://www.atlam.com,1.6399,33453632,53437592,N/A,N/A,N/A,0.31206468,0.17985728,5.255,9.117,-0.031,N/A,-0.00189,0.080570005,0.00037999998,-0.01694,0.02,0.0117999995,0.1429,0.65,1712793600,10483625,2615000,21213000,1.04,40120000,N/A,39.852,1.331,0.947,0.462,3.0,1.43,4546,1220,N/A,-0.15544039,0.80286,0.05483,9.39,N/A,N/A,N/A,N/A,N/A,-0.0014599999,-0.030869998,-151.811,-0.36,N/A,186000992
AAOI,"Applied Optoelectronics, Inc.",Technology,Communication Equipment,United States,USD,NGM,https://www.ao-inc.com,38.545,1737539200,1687468160,N/A,52.442173,N/A,8.150771,8.2918825,4.729,5.35,0.042,N/A,-0.23263,0.26092,-0.25398,-0.38606998,N/A,N/A,N/A,N/A,N/A,-38015376,-43360000,34124000,0.757,121316000,N/A,57.201,1.609,0.933,1.961,38.94,6.7,3184267,3453380,N/A,1.7223926,0.05264,0.68160003,4.38,27.5,14.0,22.375,1.75,4,-0.10998999,-0.41441002,-34.617,-2.04,0.73,209547008
AAON,"AAON, Inc.",Industrials,Building Products & Equipment,United States,USD,NMS,https://www.aaon.com,136.3301,11080855552,11055407104,59.7939,46.303215,N/A,13.899888,9.161101,9.808,14.862,0.168,-0.686,0.25689,0.35652,0.0399,0.15784,0.32,0.0023999999,0.14039999,0.55,1732838400,87713872,243436992,2859000,0.035,40000000,N/A,8.581,3.06,1.717,0.791,144.07,61.09,396078,258994,N/A,1.1237662,0.17464,0.73849,6.17,150.0,102.0,125.8,2.14286,5,0.1598,0.25811002,35.58,2.28,2.93,1209554944
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,NMS,https://www.apple.com,229.8001,3473612210176,3508155973632,37.79607,27.657135,N/A,61.003475,8.883123,3.767,25.485,0.061,-0.341,0.34437,0.46206,0.31171,0.23971,1.0,0.0044,0.1612,0.63,1731024000,110846001152,118254002176,65171001344,4.311,119058997248,N/A,209.059,0.867,0.745,1.24,237.49,164.08,47911825,19319239,N/A,0.20292675,0.02056,0.61851,3.24,300.0,184.0,244.47739,1.89362,42,0.21464,1.5741299,26.052,6.08,8.31,391034994688
ABAT,American Battery Technology Company,Basic Materials,Other Industrial Metals & Mining,United States,USD,NCM,https://americanbatterytechnology.com,0.922,68709000,60741056,N/A,-6.5857143,N/A,0.9604167,200.0262,0.96,0.007,N/A,N/A,N/A,N/A,-35.172802,N/A,N/A,N/A,N/A,N/A,N/A,-25603900,-16736231,7001786,0.097,6501665,N/A,10.577,1.165,0.508,1.854,6.45,0.73,608442,1028792,N/A,-0.82568806,0.05763,0.07406,14.57,9.0,9.0,9.0,N/A,1,-0.30784,-0.85831,-1.695,-1.0,-0.14,343500
ABC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABCL,AbCellera Biologics Inc.,Healthcare,Biotechnology,Canada,USD,NMS,https://www.abcellera.com,2.775,819640704,231656288,N/A,-4.111111,N/A,0.75964963,24.86623,3.653,0.112,-0.014,N/A,N/A,N/A,-14.39419,N/A,N/A,N/A,N/A,N/A,N/A,-105576000,-120167000,643139008,2.177,71399000,N/A,6.623,9.336,8.878,0.351,6.055,2.335,2170504,1130989,N/A,-0.3860045,0.27987,0.38209,9.57,28.0,5.0,12.28571,1.44444,7,-0.13256,-0.15551,-1.042,-0.61,-0.66,32962000
ABEO,Abeona Therapeutics Inc.,Healthcare,Biotechnology,United States,USD,NCM,https://www.abeonatherapeutics.com,6.04,262564832,158177664,N/A,-5.368889,N/A,10.805009,Infinity,0.559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-20499376,-42203000,122708000,2.833,23165000,N/A,31.628,7.475,7.383,1.505,9.01,3.05,264703,283237,N/A,0.34338748,0.05104,0.77542996,10.79,21.0,9.5,16.75,1.2,6,-0.37814,-1.2738,-2.889,-2.05,-1.48,N/A
ABL,"Abacus Life, Inc.",Financial Services,Insurance - Life,United States,USD,NCM,https://abacuslife.com,7.54,563078144,810448704,N/A,9.139394,N/A,2.1829762,5.4984164,3.454,1.547,0.333,N/A,0.27231002,0.90904,0.23292999,-0.116459996,N/A,N/A,N/A,N/A,N/A,31597312,-131117952,22428670,0.3,182516832,N/A,70.76,1.291,1.204,0.148,13.25,6.556,83314,1620688,N/A,0.2442857,0.82844,0.17708,12.63,16.0,13.0,14.125,1.25,4,0.03358,-0.05789,29.063,-0.22,0.81,102407328
ABLV,Able View Global Inc.,Communication Services,Advertising Agencies,China,USD,NCM,https://www.ableview.com,0.9,37690560,38752520,3.75,N/A,N/A,3.3210332,0.25295708,0.271,3.776,-0.203,0.001,0.090900004,0.24837999,0.0779,0.06544,N/A,N/A,N/A,N/A,N/A,16094051,23573330,13328156,0.316,15858496,N/A,138.92,3.101,1.823,2.873,3.94,0.67,15712,22547,N/A,-0.70242214,0.40058997,0.39738998,1.08,N/A,N/A,N/A,N/A,N/A,0.15203,1.15065,2.861,0.24,N/A,148999824
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,United States,USD,NMS,https://www.airbnb.com,138.08,86268518400,74263068672,47.944443,31.457747,N/A,10.378834,7.95835,13.304,17.057,0.099,-0.678,0.15434,0.83072,0.40862998,0.16956,N/A,N/A,N/A,N/A,N/A,3363000064,4115000064,11253000192,18.011,2259000064,N/A,26.614,1.616,1.008,1.156,170.1,110.38,4337073,4067925,N/A,0.03809297,0.00823,0.80054003,4.72,195.0,85.0,137.36667,2.84783,36,0.046630003,0.20873,44.389,2.88,4.5,10840000512
ABOS,"Acumen Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://acumenpharm.com,2.33,139985936,-31570712,N/A,-1.5253582,N/A,0.6445366,N/A,3.615,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-41690752,-67314000,200343008,3.335,29988000,N/A,13.807,10.426,10.06,0.039,5.09,2.08,191329,70220,N/A,-0.025316477,0.11236,0.78488,7.19,15.0,6.0,10.8,1.16667,5,-0.20987,-0.32834998,0.34,-1.38,-1.53,N/A
ABSI,Absci Corporation,Healthcare,Biotechnology,United States,USD,NMS,https://www.absci.com,2.6,298625600,177803184,N/A,-3.5616436,N/A,1.4747589,70.983025,1.763,0.04,1.286,N/A,N/A,N/A,-16.98707,N/A,N/A,N/A,N/A,N/A,N/A,-36257124,-70360000,127068000,1.106,11989000,N/A,5.955,5.626,4.817,2.187,6.72,1.35,1019103,650674,N/A,0.7708334,0.20087999,0.62399,15.79,13.0,6.0,8.28571,1.625,7,-0.27396,-0.4911,-1.982,-0.93,-0.71,4207000
ABTS,Abits Group Inc.,Financial Services,Capital Markets,Hong Kong,USD,NCM,https://www.abitsgroup.com,0.63,22399460,22359904,N/A,N/A,N/A,1.9873817,4.1916037,0.317,0.15,503.624,N/A,0.25571,0.33421,-0.09711,-1.70216,N/A,N/A,N/A,N/A,N/A,-3635987,2297204,396583,0.011,N/A,N/A,N/A,0.833,0.431,2.706,1.6,0.376,110814,15719,N/A,-0.3469388,0.21888,0.00208,2.92,N/A,N/A,N/A,N/A,N/A,-0.0777,-0.57313997,16.363,-0.26,N/A,5343888
ABUS,Arbutus Biopharma Corporation,Healthcare,Biotechnology,United States,USD,NMS,https://www.arbutusbio.com,3.48,659432192,534608224,N/A,-7.0731707,N/A,6.1702127,97.80958,0.564,0.037,-0.713,N/A,N/A,N/A,-13.0478,N/A,N/A,N/A,N/A,N/A,N/A,-39811624,-71827000,127794000,0.674,6761000,N/A,6.325,7.017,6.854,1.916,4.72,1.79,1138431,342935,N/A,0.8502674,0.22221,0.53819,8.08,9.803,5.569,7.2814,1.8,5,-0.32828,-0.67807996,-6.93,-0.43,-0.34,6742000
ABVC,"ABVC BioPharma, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.abvcpharma.com,0.54,6612030,8672042,N/A,-1.2272727,N/A,0.509434,48.476715,1.06,0.017,18.175,N/A,N/A,-0.24114001,-8.33724,N/A,N/A,N/A,N/A,N/A,N/A,-3194481,-3325643,199979,0.017,2732942,N/A,34.911,0.334,0.032,0.816,2.45,0.405,142592,35970,N/A,-0.72772276,0.22928,0.03013,0.7,N/A,N/A,N/A,N/A,N/A,-0.44551,-3.20362,-1.019,-0.81,-0.44,136396
ABVE,Above Food Ingredients Inc.,Consumer Defensive,Packaged Foods,Canada,USD,NGM,https://abovefood.com,0.6234,17766900,134040328,N/A,N/A,N/A,N/A,0.048224136,-0.593,4.753,-0.234,N/A,-0.0998,-0.0173,-0.16506,-0.1447,N/A,N/A,N/A,N/A,N/A,15617327,7148748,952280,0.033,117527728,N/A,N/A,0.445,0.162,-0.009,4.07,0.34,148192,672965,N/A,-0.8359249,0.19123,0.0025099998,0.36,N/A,N/A,N/A,N/A,N/A,-0.15508,N/A,-3.645,-1.48,N/A,368423392
ABVX,ABIVAX Société Anonyme,Healthcare,Biotechnology,France,USD,NGM,https://www.abivax.com,8.89,561228416,438461056,N/A,-3.096752,N/A,4.422886,62.14466,2.01,0.16,2.019,N/A,N/A,1.0,-11.78839,N/A,N/A,N/A,N/A,N/A,N/A,-89297752,-154706000,222316992,3.533,113362000,N/A,89.635,3.039,2.985,1.423,17.02,8.509,115950,85995,N/A,-0.15533978,N/A,0.43589002,1.14,50.0,16.0,36.42857,N/A,7,-0.46692002,-1.71459,-2.581,-3.62,-3.02,9031000
ACAB,Atlantic Coastal Acquisition Corp. II,Financial Services,Shell Companies,United States,USD,NGM,https://atlantic-coastal.com,5.77,46398128,49274120,N/A,N/A,N/A,N/A,N/A,-2.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2690839,-4145984,236779,0.029,2385051,N/A,N/A,0.038,0.032,0.014,13.0,5.75,13095,156199,N/A,-0.4528302,0.92647004,0.072069995,0.78,N/A,N/A,N/A,N/A,N/A,-0.060500003,N/A,N/A,-0.13,N/A,N/A
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,United States,USD,NMS,https://www.acadia.com,16.49,2743804160,2176260864,21.141026,20.918167,N/A,4.7521615,2.9527528,3.47,5.622,0.183,N/A,0.13403,0.62637,0.12637,0.13829,N/A,N/A,N/A,N/A,N/A,221724880,202727008,565329984,3.398,49370000,N/A,8.554,2.292,1.965,0.379,32.59,14.15,1353948,509070,N/A,-0.27411395,0.0054699997,0.97128,8.43,39.0,11.0,25.10526,2.05,19,0.08717,0.27361,17.474,0.78,0.82,929235968
ACB,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,USD,NCM,https://www.auroramj.com,4.325,237780272,235192713216,N/A,-13.106059,N/A,432.5,0.800642,0.01,0.033,0.285,N/A,0.03471,0.53117,-0.01727,-0.14708,N/A,N/A,N/A,N/A,N/A,-84084000,-42905000,84921000,0.002,100970000,N/A,17.32,3.829,1.146,2.697,9.35,2.84,974234,648243,N/A,-0.10041839,N/A,0.13046,3.77,N/A,N/A,N/A,2.6,N/A,-0.01244,-0.05789,22816.521,-0.48,-0.11,296987008
ACCD,"Accolade, Inc.",Healthcare,Health Information Services,United States,USD,NMS,https://www.accolade.com,3.715,299195328,303250560,N/A,-31.48305,N/A,0.70573705,0.6784044,5.264,5.706,0.098,N/A,-0.12158,0.48238,-0.2364,-0.18160999,N/A,N/A,N/A,N/A,N/A,33368876,8180000,234350000,2.91,238808000,N/A,56.446,2.72,2.569,2.016,15.36,3.08,1253650,709380,N/A,-0.5436654,0.0308,0.83518,2.91,9.5,5.0,7.08385,N/A,13,-0.07271,-0.18611999,-5.656,-1.02,-0.84,441028000
ACET,"Adicet Bio, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.adicetbio.com,0.8999,74152664,-97815752,N/A,-0.6899539,N/A,0.22880752,N/A,3.933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-55261000,-90995000,224068992,2.719,19132000,N/A,8.137,12.754,12.515,1.698,3.77,0.8927,482340,643213,N/A,-0.23193276,0.01591,0.76435995,7.04,8.0,4.0,6.4,1.57143,5,-0.29298002,-0.57908,0.805,-1.7,-1.33,N/A
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,Bermuda,USD,NMS,https://www.archgroup.com,99.325,37370232832,36073377792,6.666107,11.061564,N/A,1.7354194,2.2155826,57.234,45.387,0.418,0.362,0.30663002,0.3977,0.24947001,0.33859003,N/A,N/A,N/A,N/A,1731888000,6641249792,6765000192,4426999808,11.814,2727000064,N/A,12.243,0.603,0.321,0.613,116.47,72.85,1811565,455602,N/A,0.13845265,0.02991,0.89876,2.4,141.0,104.0,121.06667,1.86667,15,0.04861,0.30441,6.975,14.9,9.04,16867000320
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,United States,USD,NMS,https://www.acadiahealthcare.com,38.315,3558904064,5627033600,12.562295,10.587793,N/A,1.1597252,1.139752,33.038,34.13,0.087,N/A,0.22075,0.43103,0.18047,0.089899994,N/A,N/A,N/A,N/A,N/A,-434516992,129296000,82145000,0.884,2010211968,N/A,63.897,1.07,0.937,1.334,87.77,36.5,1587471,423692,N/A,-0.47546554,0.029660001,1.07594,2.95,80.0,43.0,61.33333,1.76923,12,0.06061,0.09762,8.163,3.05,3.67,3122524928
ACHL,Achilles Therapeutics plc,Healthcare,Biotechnology,United Kingdom,USD,NMS,https://www.achillestx.com,1.05,44852216,-46683944,N/A,-1.2068965,N/A,0.30303028,N/A,3.465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-30137000,-48000000,95111000,2.315,4463000,N/A,3.865,8.242,7.937,1.344,1.76,0.63,673050,390181,N/A,0.304878,0.06515,0.59297,1.69,6.0,2.0,4.0,2.0,2,-0.26819,-0.44219002,0.708,-1.66,-1.87,N/A
ACHV,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,Canada,USD,NCM,https://www.achievelifesciences.com,4.25,146157072,115842464,N/A,-3.5929863,N/A,4.6600876,N/A,0.912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-14935875,-24945000,42911000,1.248,9845000,N/A,31.375,6.779,6.389,1.583,5.98,3.03,107932,61340,N/A,-0.2040441,0.09724,0.59639,33.44,30.0,10.0,16.44444,1.125,9,-0.54089,-1.86035,-3.732,-1.12,-1.15,N/A
ACI,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,United States,USD,NYQ,https://www.albertsonscompanies.com,19.39,11233556480,24947974144,11.339181,8.551192,N/A,3.7188337,0.1409238,5.214,137.961,0.014,-0.457,0.04847,0.28423,0.02273,0.012519999,0.48,0.0252,0.2807,N/A,1730073600,1525575040,2685700096,297200000,0.513,14202800128,N/A,470.245,0.895,0.161,0.331,23.47,17.795,3390945,615660,N/A,-0.11224967,0.14939,0.73627,3.38,27.25,18.0,24.16071,2.38889,14,0.05053,0.38118,6.457,1.71,2.27,79713697792
ACIC,American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,NCM,https://www.amcoastal.com,13.4,645947008,566682432,7.701149,8.933333,N/A,1.806904,2.221398,7.416,6.188,-0.235,N/A,0.43605,0.56001,-0.1003,0.29251,N/A,N/A,N/A,5.5,1646697600,166026128,290792992,188275008,4.357,159190000,N/A,46.73,0.972,0.311,-0.275,14.38,8.1,261879,58585,N/A,0.60675514,0.50034,0.24868,2.49,16.0,16.0,16.0,2.0,1,0.064109996,0.44618,4.469,1.74,1.5,290784000
ACIU,AC Immune SA,Healthcare,Biotechnology,Switzerland,USD,NGM,https://www.acimmune.com,3.36,332448832,173663872,N/A,-110.7814,N/A,2.576687,8.113852,1.304,0.425,N/A,N/A,-0.87272,-0.49925998,0.28523,-0.97291,N/A,N/A,N/A,N/A,N/A,49502248,43717000,157895008,1.581,3083000,N/A,2.369,1.858,1.823,1.277,5.14,2.25,103070,33630,N/A,0.075163364,0.21835,0.28811002,12.24,14.192,6.785,9.01575,1.25,4,-0.12041,-0.31164,-4.857,-0.45,-0.25,40973000
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.axcelis.com,74.51,2422029568,1877217792,11.022189,15.144309,N/A,2.4824257,2.2515092,30.015,32.975,-0.122,-0.251,0.22760001,0.44279,0.18285,0.20646,N/A,N/A,N/A,N/A,N/A,164246624,193612992,579406976,17.825,74577000,N/A,7.644,4.448,3.024,1.599,158.61,69.35,657043,206529,N/A,-0.42910564,0.01195,0.96336997,7.6,125.0,100.0,115.0,1.85714,4,0.11581001,0.25002,7.667,6.76,5.41,1075736064
ACLX,"Arcellx, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://www.arcellx.com,90.87,4913767936,4207470592,N/A,-40.664997,N/A,10.157613,31.535303,8.946,2.982,0.74,N/A,-0.41907,0.95264,-1.29143,-0.25942,N/A,N/A,N/A,N/A,N/A,37498500,20811000,574254016,10.62,65332000,N/A,13.526,4.286,4.216,0.265,107.37,46.42,539007,127439,N/A,0.637012,0.12623,0.93197,8.11,134.0,73.0,111.8125,1.31579,16,-0.06292,-0.10792,-64.434,-0.71,-2.25,155818000
ACMR,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NGM,https://www.acmrcsh.com,18.98,1188675584,1184206080,14.270676,9.733333,N/A,1.3366197,1.630628,14.2,11.812,0.21,0.18,0.1916,0.4936,0.21661,0.1238,N/A,N/A,N/A,N/A,N/A,-99388128,25502000,374127008,5.974,176214000,N/A,16.483,2.369,1.316,1.537,34.4,13.94,1295345,501505,N/A,0.10867047,0.1541,0.58727,2.72,38.0,25.0,32.125,1.5,8,0.05086,0.118590005,8.479,1.33,1.95,728968000
ACNB,ACNB Corporation,Financial Services,Banks - Regional,United States,USD,NCM,https://www.acnb.com,47.98,410162784,644194496,13.947674,11.985022,N/A,1.3370862,3.8548772,35.884,12.525,-0.011,-0.208,N/A,N/A,0.40557998,0.27582002,1.28,0.0269,0.36049998,3.38,1732838400,N/A,42687000,58092000,6.795,295200992,N/A,N/A,N/A,N/A,0.595,50.72,30.24,17570,8030,N/A,0.2098577,0.04237,0.36301,16.98,53.0,37.0,47.66667,1.66667,3,0.012200001,0.104370005,N/A,3.44,3.85,106401000
ACNT,Ascent Industries Co.,Basic Materials,Steel,United States,USD,NGM,https://www.ascentco.com,10.35,104462552,124447024,N/A,12.9375,N/A,0.97274435,0.5731387,10.64,18.018,-0.003,N/A,-0.0547,0.050619997,-0.00391,-0.07249,N/A,N/A,N/A,2.32,1543449600,46741752,7435000,3595000,0.355,32667000,N/A,32.33,3.163,1.256,0.794,11.19,7.2,55712,12326,N/A,0.26129425,0.23431,0.31316,0.29,N/A,N/A,N/A,N/A,N/A,-0.056209996,-0.24615,-12.482,-1.87,0.8,182264000
ACON,"Aclarion, Inc.",Healthcare,Health Information Services,United States,USD,NCM,https://www.aclarion.com,0.1789,1866141,960522,N/A,-0.24506849,N/A,N/A,34.592117,-0.882,0.015,-0.357,N/A,N/A,-0.51526,-103.50571,N/A,N/A,N/A,N/A,N/A,N/A,-3944406,-4979390,1222687,0.142,777087,N/A,47.321,1.28,0.859,0.396,7.392,0.16,492204,51725,N/A,-0.9585648,0.097679995,0.03575,0.77,1.5,1.0,1.25,N/A,2,-1.15333,-7.14178,-0.212,-2.4,-0.54,53947
ACRS,"Aclaris Therapeutics, Inc.",Healthcare,Diagnostics & Research,United States,USD,NMS,https://www.aclaristx.com,4.14,295723904,183104672,N/A,-7.840909,N/A,2.2722282,10.920784,1.822,0.381,-0.532,N/A,-2.29706,-2.8403602,-2.22526,-1.3665199,N/A,N/A,N/A,N/A,N/A,-22053376,-17898000,127722000,1.788,2245000,N/A,1.725,7.033,6.806,0.116,5.17,0.77,2047410,1841159,N/A,4.148987,0.03593,0.73532,3.56,13.0,3.0,7.6,2.0,5,-0.19393,-0.25833,-2.944,-0.52,-0.58,27079000
ACRV,"Acrivon Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.acrivon.com,6.58,204876848,83540448,N/A,-2.225123,N/A,1.222821,N/A,5.381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-31308376,-53158000,180536992,5.829,4221000,N/A,1.954,16.161,15.999,N/A,11.9,3.19,88593,16047,N/A,0.6770834,0.22387,0.75978,15.38,30.0,16.0,21.55556,1.5,9,-0.24414,-0.37784,-1.106,-2.66,-2.7,N/A
ACST,"Grace Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.acastipharma.com,3.37,34171460,13139954,N/A,-2.674603,N/A,0.5755764,N/A,5.855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5580375,-9689000,19409000,1.914,N/A,N/A,N/A,7.857,7.618,1.523,3.6,1.98,33247,27682,N/A,0.507177,0.38391,0.21226999,3.84,7.97,7.97,7.97,2.0,1,-0.116210006,-0.18556999,-0.99,-1.43,-1.26,N/A
ACT,"Enact Holdings, Inc.",Financial Services,Insurance - Specialty,United States,USD,NMS,https://enactmi.com,34.62,5317250560,5349727744,8.06993,7.952843,N/A,1.0617026,4.445163,32.608,7.58,0.035,0.127,N/A,0.78363,0.78361,0.57068,0.74,0.0215,0.1608,N/A,1731888000,561875264,710188032,674913024,4.394,742705984,N/A,14.747,1.218,1.146,0.569,37.42,26.13,378617,95874,N/A,0.23660553,0.81451,0.19384001,3.29,42.0,35.5,38.7,2.4,5,0.09300999,0.14380999,N/A,4.29,4.2,1196188032
ACTG,Acacia Research Corporation,Industrials,Business Equipment & Supplies,United States,USD,NMS,https://www.acaciaresearch.com,4.565,444485824,140931792,7.87069,-24.026316,N/A,0.83531564,2.6811948,5.465,1.659,1.312,N/A,0.4034,0.53863,-0.44067,0.31444,N/A,N/A,N/A,N/A,1446595200,-111746376,65840000,410900000,4.22,72366000,N/A,12.508,16.392,15.102,0.526,5.74,3.58,286973,58288,N/A,0.21774197,0.01799,0.88778,5.25,7.0,7.0,7.0,1.0,1,0.040370002,0.10132,2.107,0.58,-0.21,165779008
ACTU,"Actuate Therapeutics, Inc. Common stock",Healthcare,Biotechnology,United States,USD,NGM,https://actuatetherapeutics.com,8.85,172854672,268983072,N/A,N/A,N/A,N/A,N/A,-58.925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19071316,351709,0.018,6900000,N/A,N/A,0.027,0.018,N/A,10.162,5.51,46517,17897,N/A,0.045296192,0.18686001,0.53046,0.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.46,N/A,N/A
ACVA,ACV Auctions Inc.,Consumer Cyclical,Auto & Truck Dealerships,United States,USD,NMS,https://www.acvauto.com,22.08,3701491200,3479570688,N/A,57.599,N/A,8.08495,6.2103577,2.731,3.644,0.44,N/A,-0.0942,0.25459,-0.09879,-0.12886,N/A,N/A,N/A,N/A,N/A,2900000,42120000,287752000,1.716,156358000,N/A,34.273,1.514,1.474,1.583,22.23,12.84,1446860,1044438,N/A,0.38165486,0.012510001,0.99178004,9.4,28.0,18.0,24.42308,1.85714,13,-0.04977,-0.16636999,-61.975,-0.47,-0.13,596019008
ACXP,"Acurx Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.acurxpharma.com,1.345,22720412,23692576,N/A,-0.6529127,N/A,4.164087,N/A,0.323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5961016,-12234498,6360858,0.392,N/A,N/A,N/A,2.087,2.034,-1.722,5.28,1.18,65818,157126,N/A,-0.66408265,0.14802,0.11964,12.59,12.0,10.0,11.19,2.0,3,-1.3221699,-3.46942,N/A,-1.09,-1.55,N/A
ADAG,Adagene Inc.,Healthcare,Biotechnology,China,USD,NGM,https://www.adagene.com,2.24,99166592,50181708,N/A,-2.8903227,N/A,1.7527387,121.56553,1.278,0.019,N/A,N/A,N/A,1.0,-45.34833,N/A,N/A,N/A,N/A,N/A,N/A,-16924380,-28401280,95673784,1.729,20790530,N/A,36.74,2.5,2.422,0.577,4.38,1.35,97357,7856,N/A,0.5694444,0.10656,0.25204,0.33,18.81,3.5,8.0275,2.0,4,-0.19587,-0.45701,-1.389,-0.73,-0.69,815746
