Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,United States,USD,NYQ,https://www.agilent.com,126.92,36510695424,37804630016,26.33195,22.430805,N/A,6.1821723,5.6196237,20.53,22.269,-0.056,1.569,0.24073,0.54394,0.24968,0.21747999,0.94,0.0074,0.19399999,0.66,1727740800,879500032,1786000000,1779000064,6.192,3116000000,N/A,52.787,1.781,1.258,1.072,155.35,121.23,1591788,1443960,N/A,0.025419593,0.00274,0.91198,2.59,165.0,135.0,150.11472,2.35,17,0.07579,0.24658,24.172,4.82,5.65,6496999936
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,NMS,https://www.apple.com,228.02,3446704701440,3500597837824,37.503292,27.442894,N/A,60.53093,8.814313,3.767,25.485,0.061,-0.341,0.34437,0.46206,0.31171,0.23971,1.0,0.0044,0.1612,0.63,1731024000,110846001152,118254002176,65171001344,4.311,119058997248,N/A,209.059,0.867,0.745,1.24,237.49,164.08,47887076,44555294,N/A,0.18023503,0.020580001,0.61675,3.24,300.0,184.0,244.47739,1.89362,42,0.21464,1.5741299,25.996,6.08,8.31,391034994688
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,United States,USD,NYQ,https://www.abbvie.com,166.28,293840027648,357917097984,57.937283,13.690589,N/A,48.7196,5.291269,3.413,31.397,0.038,-0.123,0.46153,0.70335,0.28928,0.09222999,6.56,0.0398,2.1359,4.16,1736899200,17738999808,16510999552,7285000192,4.122,71323000832,N/A,1174.815,0.645,0.436,0.613,207.32,137.65,5322193,8303937,N/A,0.1892885,0.00096000003,0.73441005,3.61,240.0,165.0,204.73517,1.9,29,0.077199996,0.56407,13.965,2.87,12.13,55532998656
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,United States,USD,NMS,https://www.airbnb.com,132.19,82782273536,73594560512,45.899303,30.115871,N/A,9.93611,7.6367407,13.304,17.057,0.099,-0.678,0.15434,0.83072,0.40862998,0.16956,N/A,N/A,N/A,N/A,N/A,3363000064,4115000064,11253000192,18.011,2259000064,N/A,26.614,1.616,1.008,1.156,170.1,110.38,4319566,4457119,N/A,0.044787884,0.00826,0.79839,4.72,195.0,85.0,137.36667,2.84783,36,0.046630003,0.20873,43.99,2.88,4.5,10840000512
ABT,Abbott Laboratories,Healthcare,Medical Devices,United States,USD,NYQ,https://www.abbott.com,117.36,203556225024,211045744640,35.671734,22.747494,N/A,5.1150627,4.9386473,22.944,23.682,0.049,0.146,0.26263002,0.55907,0.18749,0.13992,2.2,0.019,0.65650004,1.65,1728950400,6404874752,8728000512,7788000256,4.49,15045999616,N/A,37.589,1.597,0.996,0.722,121.64,99.71,4904304,3824361,N/A,0.13727796,0.0053100004,0.77285004,2.83,149.0,104.0,129.87125,1.77778,24,0.06488,0.14840001,19.496,3.29,5.16,41216999424
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,Bermuda,USD,NMS,https://www.archgroup.com,96.98,38312726528,35470082048,6.508725,10.773845,N/A,1.6944474,2.2714605,57.234,45.387,0.418,0.362,0.30663002,0.3977,0.24947001,0.33859003,N/A,N/A,N/A,N/A,1731888000,6641249792,6765000192,4426999808,11.814,2727000064,N/A,12.243,0.603,0.321,0.613,116.47,72.85,1748807,2158058,N/A,0.18228257,0.02991,0.89862,2.4,141.0,104.0,121.66667,1.86667,15,0.04861,0.30441,6.858,14.9,9.04,16867000320
ACN,Accenture plc,Technology,Information Technology Services,Ireland,USD,NYQ,https://www.accenture.com,352.79,220930146304,220433104896,30.865267,25.087896,N/A,7.797843,3.4043481,45.242,103.363,0.026,0.236,0.17052001,0.32609,0.14597,0.111940004,5.92,0.0167,0.45099998,1.35,1728518400,7641968128,9131027456,5009865216,8.018,4120549120,N/A,14.127,1.099,0.984,1.245,387.51,278.69,2369460,1309076,N/A,0.07058072,0.00067000004,0.73113996,2.49,445.0,307.0,380.01385,2.0,26,0.11627,0.26674998,19.92,11.43,14.07,64896462848
ADBE,Adobe Inc.,Technology,Software - Infrastructure,United States,USD,NMS,https://www.adobe.com,499.51,221583638528,218447298560,42.547703,24.290106,N/A,15.282545,10.5782995,32.685,46.482,0.106,0.233,0.38831002,0.88657,0.36834,0.25588,N/A,N/A,N/A,0.12,1111622400,6618500096,6732000256,7514999808,17.072,6078000128,N/A,41.788,1.111,0.966,1.299,638.25,433.97,2867080,2133610,N/A,-0.17614037,0.00207,0.85568,2.44,704.55,440.0,612.01917,1.84615,35,0.15969,0.35355,26.856,11.74,20.55,20946999296
ADI,"Analog Devices, Inc.",Technology,Semiconductors,United States,USD,NMS,https://www.analog.com,209.65,104089755648,109662478336,62.026623,27.996185,N/A,2.9579413,10.73042,70.877,19.544,-0.248,-0.546,0.44959998,0.57852,0.2178,0.17068,3.68,0.0178,1.0723001,1.78,1725321600,2862019584,3989006080,2545699072,5.127,8118322176,N/A,23.07,1.687,1.138,1.078,244.14,179.44,2861147,3773865,N/A,0.13848281,0.00246,0.91428,3.15,295.0,212.1,255.01222,1.96774,27,0.0286,0.04658,25.144,3.38,7.54,9700435968
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,United States,USD,NYQ,https://www.adm.com,52.71,25508898816,36627865600,10.627016,10.439753,N/A,1.1375849,0.2873659,46.335,171.202,-0.117,-0.424,0.04493,0.07441,0.0222,0.0293,2.0,0.0375,0.37849998,2.6,1732147200,2144875008,4728999936,764000000,1.598,11875999744,N/A,52.874,1.443,0.375,0.722,77.35,48.92,2754115,1870429,N/A,-0.27641392,0.0058600004,0.80508006,3.05,66.0,51.0,59.193,3.09091,10,0.03415,0.1075,9.185,4.96,5.07,88768004096
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.adp.com,297.89,121377366016,124057133056,31.859894,27.393848,N/A,22.706762,6.2171793,13.119,47.658,0.071,0.125,0.29365999,0.48112,0.26488,0.19715,6.16,0.0207,0.59830004,2.02,1734048000,2609362432,4655499776,6768500224,16.612,9448299520,N/A,176.65,1.014,0.256,0.795,309.37,227.12,1535957,979264,N/A,0.28731453,0.00121,0.84045,4.24,325.0,280.0,297.674,2.73684,15,0.06544,0.87263,21.639,9.35,10.87,19522899968
ADSK,"Autodesk, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.autodesk.com,302.05,65094488064,65665748992,61.392273,32.923027,N/A,26.249239,11.21352,11.507,27.063,0.119,0.262,0.24048,0.91920996,0.23653999,0.18208,N/A,N/A,N/A,0.48,1111449600,1633500032,1160999936,1878000000,8.735,2603000064,N/A,105.214,0.636,0.526,1.474,315.73,195.32,1367690,919840,N/A,0.37432814,0.0017,0.93205,2.16,355.0,245.0,303.31577,1.92857,26,0.0889,0.57445997,47.039,4.92,9.18,5805000192
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.amereninvestors.com,92.35,24650801152,43061780480,21.476744,18.773607,N/A,2.0830045,3.4926043,44.335,26.546,0.056,-0.091,0.46245,0.51148,0.31766,0.16053,2.68,0.0294,0.62119997,2.78,1733875200,-2085374976,2479000064,17000000,0.064,18299000832,N/A,152.976,0.633,0.304,0.462,92.77,67.03,1429801,1413205,N/A,0.189309,0.0027599998,0.81189,2.17,98.0,79.0,89.34133,2.29412,15,0.02856,0.09838,13.193,4.3,4.92,7057999872
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,United States,USD,NMS,https://www.aep.com,96.49,51387195392,95175426048,19.414488,16.50341,N/A,1.9302247,2.6215014,49.989,37.095,0.015,-0.016,0.37028,0.45083,0.25792998,0.13464,3.72,0.038599998,0.7097,3.52,1731024000,-1226174976,6413400064,474400000,0.891,44221198336,N/A,165.878,0.565,0.3,0.539,105.18,75.22,2856023,3316748,N/A,0.23411071,0.00037999998,0.80504,2.95,116.0,86.0,101.09,2.81818,18,0.026129998,0.10182,13.113,4.97,5.89,19602200576
AES,The AES Corporation,Utilities,Utilities - Diversified,United States,USD,NYQ,https://www.aes.com,13.74,9933044736,43192512512,9.541666,6.6891913,N/A,2.9695268,0.80861646,4.627,17.668,-0.042,1.206,0.27141002,0.19440001,0.20158,0.08344,0.69,0.0494,0.4746,3.07,1730419200,-8318249984,2388999936,1980999936,2.786,30150000640,N/A,352.879,0.851,0.311,1.09,22.21,13.27,10237860,8415518,N/A,-0.16547191,0.00455,0.99814004,2.71,25.0,16.0,21.21091,1.78571,11,0.028369999,-0.02549,12.955,1.44,2.03,12284000256
AFL,Aflac Incorporated,Financial Services,Insurance - Life,United States,USD,NYQ,https://www.aflac.com,112.04,62241357824,65527402496,16.647846,15.626067,N/A,2.512051,3.5973506,44.601,30.368,-0.404,N/A,0.27622998,0.45196998,0.04815,0.22015,2.0,0.018,0.28530002,2.36,1732060800,2892499968,2956000000,9164000256,16.496,12449999872,N/A,50.141,1.492,1.349,0.958,115.5,75.08,2223050,1850337,N/A,0.3592186,0.1014,0.60415,4.41,124.0,90.0,103.83333,3.0,12,0.0235,0.16038,13.711,6.73,7.17,17301999616
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,NYQ,https://www.aig.com,76.31,47599812608,44439842816,15.051281,11.439475,N/A,1.0679,1.0507917,71.458,67.45,-0.086,-0.747,0.18766001,0.27963,0.105100006,-0.04876,1.6,0.0211,0.3022,2.62,1734307200,23808874496,4767000064,13248000000,21.239,10053999616,N/A,22.306,0.644,0.232,1.069,80.83,64.47,3907700,3277184,N/A,0.16623056,0.0025499999,0.94131,2.53,96.0,75.0,84.23529,2.22222,17,0.00827,0.085,5.228,5.07,6.71,45298999296
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,United States,USD,NYQ,https://www.assurant.com,221.6,11365287936,11309382656,15.627645,12.262571,N/A,2.1663685,0.9667814,102.291,223.621,0.07,-0.28,0.10564,0.106809996,0.059710003,0.06307,2.88,0.013200001,0.2057,1.86,1725321600,1712562560,1592499968,2138400000,41.694,2082499968,N/A,39.627,0.427,0.143,0.568,221.94,160.12,342674,502137,N/A,0.3278718,0.00601,0.98542,2.33,240.0,212.0,229.6,1.66667,5,0.01873,0.15215,9.107,14.18,17.92,11755799552
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,United States,USD,NYQ,https://www.ajg.com,293.59,64644407296,70996942848,56.135754,25.922552,N/A,5.286766,6.059826,55.533,48.957,0.119,0.086,0.31705,0.43515,0.18721001,0.10988,2.4,0.0081,0.44849998,1.25,1733443200,2754050048,2537200128,2022400000,9.218,8580100096,N/A,70.273,1.059,0.171,0.727,301.04,218.63,856639,420849,N/A,0.18352747,0.01118,0.88011,3.02,325.0,250.0,293.2,2.42105,17,0.02923,0.10321999,20.991,5.23,11.28,10667700224
AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.akamai.com,85.96,13134344192,15864552448,25.431952,12.764068,N/A,2.7007666,3.3115306,31.828,26.167,0.041,-0.635,0.28198,0.59678,0.15695,0.13266,N/A,N/A,N/A,N/A,N/A,682680000,1564576000,1699204992,11.311,4650246144,N/A,96.999,1.328,1.208,0.678,129.17,85.625,1570680,2390442,N/A,-0.22717226,0.018380001,0.98737997,7.06,140.0,76.0,113.15619,1.875,21,0.041890003,0.11541,14.185,3.38,6.68,3966245888
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.albemarle.com,104.03,12227686400,16755149824,N/A,72.65629,N/A,1.5273821,1.8806102,68.11,55.351,-0.414,N/A,-0.14380999,-0.11823,-0.20657,-0.28798,1.62,0.0156,0.5797,1.15,1734048000,-1791566336,603174976,1664519040,14.161,3706776064,N/A,35.334,2.444,1.509,1.551,153.54,71.97,2570534,1698674,N/A,-0.1791802,0.00345,0.93214,5.74,225.0,73.0,115.98462,2.42857,26,-0.051760003,-0.17662,-17.918,-16.76,1.84,6501978112
ALGN,"Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,NMS,https://www.aligntech.com,229.9,17162747904,16248406016,38.18937,22.402843,N/A,4.357302,4.3334594,52.762,52.669,0.018,-0.019,0.20708,0.7032,0.16604,0.111490004,N/A,N/A,N/A,N/A,N/A,413269120,499051008,1041934976,13.957,127603000,N/A,3.235,1.259,1.067,1.65,335.4,196.09,758282,898434,N/A,0.03896892,0.06603,0.89865994,3.32,320.0,200.0,261.24,2.125,13,0.06696,0.11401,19.811,6.02,10.26,3960518912
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,NYQ,https://www.allstate.com,199.97,52952657920,55195746304,12.720737,10.543243,N/A,2.8073845,0.8481653,71.23,236.821,0.147,N/A,0.0992,0.22216,0.093219995,0.067719996,3.68,0.0187,0.2359,2.39,1732838400,2982249984,8450999808,7810999808,29.497,8092000256,N/A,38.833,0.431,0.256,0.481,201.0,134.17,1482119,786808,N/A,0.45880258,0.00579,0.78407997,1.38,267.0,138.0,218.5,2.16667,16,0.03271,0.23783001,8.913,15.72,19.03,62432002048
ALLE,Allegion plc,Industrials,Security & Protection Services,Ireland,USD,NYQ,https://www.allegion.com,138.64,12149231616,13731575808,21.494574,17.791855,N/A,7.6711116,3.2624145,18.073,42.584,0.054,0.124,0.23856,0.43960997,0.22242,0.15359999,1.92,0.0137,0.2908,1.3,1726790400,483849984,675500032,878899968,10.111,2558599936,N/A,162.864,1.706,1.226,1.123,156.1,103.19,770488,478260,N/A,0.34178185,0.00189,0.96198,1.82,165.0,110.0,148.112,N/A,10,0.10704,0.40822,15.457,6.45,7.79,3724000000
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.appliedmaterials.com,170.73,140750487552,150907158528,19.183146,15.848056,N/A,7.4707913,5.241323,22.853,32.344,0.055,0.108,0.3055,0.47408,0.28652,0.27743,1.6,0.0086,0.1528,0.93,1732147200,4395624960,7656999936,9102999552,11.042,6671000064,N/A,35.409,2.86,1.947,1.551,255.89,144.57,6484742,7625953,N/A,0.13152432,0.0029699998,0.83852,2.78,250.0,155.0,219.26485,1.86111,31,0.15205,0.4391,18.394,8.9,9.69,26854000640
AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,USD,NYQ,https://www.amcor.com,10.15,14771395584,22153082880,19.150944,12.943457,N/A,3.7412457,1.0901399,2.713,9.415,-0.026,0.257,0.14052,0.20118,0.105579995,0.056750003,0.51,0.0502,0.9398,4.25,1732147200,511750016,1187000064,432000000,0.299,7850999808,N/A,196.619,1.288,0.591,0.863,11.48,8.78,7408277,7194934,N/A,0.106060624,0.0033399998,0.54318,3.33,11.8,10.0,10.88889,3.0,9,0.049450003,0.1958,11.635,0.53,0.79,13550000128
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,United States,USD,NMS,https://www.amd.com,138.93,225456979968,223150620672,122.9469,27.083294,N/A,3.9568794,9.279974,35.111,15.011,0.176,1.611,0.18436001,0.52122,0.10617,0.07516,N/A,N/A,N/A,N/A,798940800,2221374976,2123000064,4544000000,2.8,2238000128,N/A,3.927,2.498,1.575,1.706,227.3,116.37,36699190,38219130,N/A,0.13209128,0.00493,0.71795,1.49,250.0,146.0,185.02637,1.60417,44,0.01249,0.03262,49.822,1.13,5.1,24295000064
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.ametek.com,193.24,44697960448,46858960896,33.66551,26.442255,N/A,4.680295,6.4681573,41.288,29.894,0.053,N/A,0.30944002,0.35406,0.25642002,0.19271,1.12,0.0058,0.1899,0.63,1733443200,1273526272,1819489024,396265984,1.713,2557328896,N/A,26.778,1.39,0.771,1.163,196.7,149.03,1215952,576859,N/A,0.24259973,0.00427,0.87767,1.99,221.0,157.12,196.34132,1.9375,15,0.078940004,0.14886,21.913,5.74,7.3,6910462976
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,USD,NMS,https://www.amgen.com,278.76,152449662976,201229615104,35.601536,13.50967,N/A,19.905743,4.685857,14.004,60.641,0.232,0.621,0.37644002,0.60589004,0.24156,0.13002,9.0,0.0317,1.1341001,2.95,1731888000,4574875136,7256999936,9011000320,16.764,60397998080,N/A,802.418,1.318,0.804,0.599,346.85,260.52,2066057,3163609,N/A,0.07910359,0.00248,0.80884004,5.11,405.0,200.0,334.05963,2.39394,27,0.04597,0.5572,16.431,7.83,20.67,32533999616
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,United States,USD,NYQ,https://www.ameriprise.com,565.04,54817128448,47851110400,21.508944,14.677557,N/A,9.612139,3.1422832,58.784,170.862,0.119,-0.386,N/A,0.56349,0.34145,0.15517001,5.92,0.0105,0.2164,1.8,1730678400,4073125120,8354999808,10817999872,111.509,3852000000,N/A,67.402,2.972,2.157,1.334,569.47,345.43,424093,339726,N/A,0.61639273,0.00178,0.87278,2.75,630.0,415.0,536.9,2.28571,10,0.02113,0.56751,N/A,26.27,38.63,17444999168
AMT,American Tower Corporation,Real Estate,REIT - Specialty,United States,USD,NYQ,https://www.americantower.com,198.84,92915744768,142098022400,47.342857,29.022524,N/A,25.515205,8.320043,7.793,23.926,N/A,N/A,0.62377,0.70855004,0.45165002,0.09942,6.48,0.033,1.5807,2.4,1728432000,4893250048,5233399808,2150299904,4.602,44781301760,N/A,439.338,0.481,0.419,0.842,243.56,170.46,2222065,1621225,N/A,-0.0055178404,0.00141,0.94023,2.43,260.0,219.0,241.10526,1.90909,19,0.04454,0.17691,20.399,4.2,6.79,11167699968
AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services,United States,USD,NYQ,https://www.amentum.com,22.77,6131209728,N/A,13.553572,N/A,N/A,N/A,1.0917397,N/A,N/A,-0.031,N/A,0.0771,0.14138,0.062589996,0.045760002,N/A,N/A,N/A,N/A,N/A,N/A,352000000,196000000,N/A,94000000,N/A,2.891,2.086,2.033,N/A,34.5,22.26,2686146,3095717,N/A,-0.14605218,0.37018,0.41248,0.72,31.0,31.0,31.0,N/A,1,N/A,N/A,N/A,1.68,N/A,5616000000
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,United States,USD,NMS,https://www.aboutamazon.com,201.7,2130456084480,2191361703936,43.098293,32.784115,N/A,8.180896,3.4355104,24.655,59.486,0.11,0.521,0.17994,0.48406,0.109589994,0.080419995,N/A,N/A,N/A,N/A,N/A,54328250368,112706002944,88050999296,8.374,158534991872,N/A,61.175,1.089,0.827,1.146,215.9,141.5,37344311,35111859,N/A,0.40799165,0.10143,0.63998,2.37,285.0,180.0,234.13594,1.37313,64,0.07069,0.22558,19.639,4.68,6.15,620127977472
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,NYQ,https://www.arista.com,370.47,117910224896,109317193728,45.069344,37.850452,N/A,12.61561,17.82967,29.366,21.114,0.2,0.355,0.42844,0.6441,0.43362,0.40293998,N/A,N/A,N/A,N/A,N/A,2425385728,3203736064,7428387840,23.587,69800000,N/A,0.755,4.468,3.516,1.077,431.97,210.69,1715577,1970960,N/A,0.73876095,0.18159,0.69903,1.81,500.0,300.0,424.29523,1.91667,21,0.15884,0.33833998,38.582,8.22,9.73,6613147136
ANSS,"ANSYS, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.ansys.com,336.4,29418178560,28990670848,51.913578,30.410883,N/A,5.045521,11.921087,66.673,28.309,0.312,1.284,0.33882,0.92314005,0.26838,0.23008,N/A,N/A,N/A,N/A,N/A,732716608,770489024,1295268992,14.812,867774976,N/A,14.888,3.112,3.027,1.111,364.31,275.81,404612,419328,N/A,0.10959768,0.00409,0.96445,4.07,375.0,327.0,352.875,2.84615,8,0.06086,0.10479999,34.673,6.48,11.01,2467742976
AON,Aon plc,Financial Services,Insurance Brokers,Ireland,USD,NYQ,https://www.aon.com,380.51,82291376128,99423477760,32.466724,21.848362,N/A,13.193371,5.5132904,28.841,71.993,0.26,-0.296,0.28775,0.46858,0.19162,0.16320999,2.7,0.0070999996,0.2209,0.78,1730419200,3086500096,3096000000,1178000000,5.447,18001000448,N/A,274.699,1.07,0.238,0.909,389.21,268.06,918733,972012,N/A,0.16371608,0.030280001,0.88492996,4.75,432.0,313.0,383.0,2.73684,18,0.05684,0.82182,23.149,11.72,17.39,14926000128
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.aosmith.com,72.15,10461389824,10349022208,19.03694,17.695578,N/A,5.458053,2.686679,13.219,26.508,-0.037,-0.089,0.20778999,0.38209,0.17793,0.14413,1.36,0.0188,0.3377,1.73,1730332800,403024992,591200000,255600000,1.763,143200000,N/A,7.471,1.673,0.964,1.169,92.45,71.635,1019293,801748,N/A,-0.04797679,0.00735,0.96959996,2.89,95.0,68.89,82.189,2.78571,10,0.14337,0.29544002,12.791,3.79,4.07,3893799936
APA,APA Corporation,Energy,Oil & Gas E&P,United States,USD,NMS,https://www.apacorp.com,22.46,8309009408,15761019904,3.176803,6.3982406,N/A,1.6245931,0.9278626,13.825,26.553,0.104,N/A,0.5636,0.69949996,-0.089049995,0.24824,1.0,0.044699997,0.142,2.7,1729555200,786875008,3614000128,64000000,0.173,6470000128,N/A,105.032,1.238,0.587,3.246,37.82,21.15,6301569,5566514,N/A,-0.38885856,0.00409,0.8669,2.96,49.0,23.0,33.31133,2.6129,30,0.07833,0.6186,3.123,7.07,2.75,8954999808
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.airproducts.com,327.89,72894537728,86546612224,19.008118,23.057573,N/A,4.2842402,6.0240436,76.534,54.385,-0.001,1.81,0.35507,0.32493,0.25791,0.31636,7.08,0.0223,0.4095,2.26,1727740800,-3224012544,3646700032,2984699904,13.408,14905799680,N/A,79.822,1.522,1.296,0.826,332.43,212.24,1355123,1898343,N/A,0.14749944,0.00356,0.90086997,2.33,380.0,275.0,340.2076,2.04348,21,0.049689997,0.2258,20.143,17.25,14.17,12100599808
APH,Amphenol Corporation,Technology,Electronic Components,United States,USD,NYQ,https://www.amphenol.com,69.88,85019500544,88223326208,40.393063,32.446938,N/A,8.910992,5.9736586,7.842,11.851,0.262,0.171,0.25198,0.33568,0.21865,0.15403,0.66,0.0094,0.28370002,0.94,1734393600,1660737536,2809400064,1583299968,1.313,5484100096,N/A,57.565,1.992,1.208,1.238,74.7,44.72,6677723,7200127,N/A,0.57287836,0.0053399997,0.94123,1.45,87.0,63.0,75.80889,2.0,18,0.1076,0.25293,24.6,1.73,2.16,14232399872
APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,USD,NYQ,https://www.aptiv.com,52.71,12440455168,20946733056,5.895973,7.419074,N/A,1.3945551,0.6306948,37.797,73.625,-0.051,-0.743,0.15376,0.18788,0.11022,0.122889996,N/A,N/A,N/A,1.16,1580774400,1054374976,2010000000,1844999936,7.85,10087000064,N/A,109.665,1.497,1.031,1.817,91.66,52.14,3556920,3612192,N/A,-0.3451689,0.00453,1.1221601,7.07,105.0,53.0,78.02,2.0,22,0.05353,0.24212,6.906,8.94,6.98,19725000704
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,United States,USD,NYQ,https://www.are.com,105.22,18451380224,35651637248,64.15854,40.657505,N/A,0.9948377,5.980122,105.766,17.962,0.109,6.484,0.61745,0.71103996,0.27855,0.09618,5.2,0.0493,3.1341,3.15,1727654400,1365915392,1658962944,562606016,3.219,13339938816,N/A,58.757,2.771,2.62,1.176,135.45,102.7,1172011,1744237,N/A,0.017442465,0.009380001,0.94384,2.21,186.0,112.0,129.23077,2.38462,13,0.01397,0.02132,18.714,1.64,3.44,3085452032
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,United States,USD,NYQ,https://www.atmosenergy.com,146.97,22814593024,29742475264,21.709011,19.142302,N/A,1.8725871,5.5714855,78.485,27.161,0.059,0.148,0.48645002,0.57717997,0.32149,0.2509,3.48,0.023699999,0.466,2.45,1732492800,-1562511872,1641298944,948171008,6.108,7876078080,N/A,64.648,1.735,1.36,0.672,148.39,110.46,799069,886273,N/A,0.29829752,0.00307,1.0007,7.09,156.0,115.0,143.25,2.41667,10,0.03579,0.090179995,14.931,6.77,7.14,4094885120
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,United States,USD,NYQ,https://www.avalonbay.com,229.22,32630616064,40546758656,31.357046,41.472244,N/A,2.7396703,11.151912,83.667,20.613,0.094,1.161,0.61792,0.64382005,0.33742002,0.35606998,6.8,0.0296,0.9221,3.39,1735603200,1027322368,1625251968,564664000,3.975,8550663168,N/A,71.946,1.611,0.698,0.985,236.26,169.37,723677,547857,N/A,0.34354317,0.00341,0.95417,4.4,270.0,220.0,237.3,2.43478,20,0.02874,0.08808,22.426,7.31,5.54,2926010880
AVGO,Broadcom Inc.,Technology,Semiconductors,United States,USD,NMS,https://www.broadcom.com,165.67,773775032320,97469366272,133.60484,26.739296,N/A,2.7974873,16.528358,59.221,10.429,0.164,1.881,0.49040002,0.74713,0.31765,0.108830005,2.12,0.0128999995,1.6438,2.73,1726704000,25984124928,19185999872,11105000448,27.019,40456998912,N/A,166.032,1.038,0.841,1.187,186.42,90.31,24020241,17800830,N/A,0.67998374,0.02043,0.78865,3.55,240.0,155.0,193.48595,1.42857,37,0.077010006,0.12509,4.246,1.24,6.17,46814998528
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,United States,USD,NYQ,https://www.averydennison.com,198.31,15933494272,18841796608,23.749699,18.724123,N/A,6.6636424,1.8355502,29.76,107.765,0.041,0.316,0.16316,0.29002002,0.12810001,0.077649996,3.52,0.0178,0.4058,1.59,1733270400,670400000,899500032,250600000,3.119,3158899968,N/A,131.956,0.921,0.545,0.896,233.48,187.93,505749,390342,N/A,0.043595314,0.0076,0.9468,3.96,275.0,169.0,229.93231,2.14286,13,0.08507,0.30241,13.304,8.35,10.52,8680500224
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,United States,USD,NYQ,https://www.amwater.com,136.67,26636163072,39863148544,26.641325,23.931597,N/A,2.5705795,5.8994827,53.167,23.124,0.134,0.084,0.53333,0.59889,0.41572,0.21771999,3.06,0.0228,0.5843,1.71,1731369600,-1103874944,1932999936,203000000,1.042,13429999616,N/A,129.608,0.58,0.457,0.698,150.68,113.34,1018615,1372230,N/A,0.025987983,0.00124,0.93692,3.86,164.0,124.0,142.26,3.0,12,0.0334,0.097040005,16.554,5.13,5.7,4514999808
